frame_idx,sensor_rmse,sensor_mae,sensor_abs_rel,sensor_delta_125,da3_rmse,da3_mae,da3_abs_rel,da3_delta_125,v9_rmse,v9_mae,v9_abs_rel,v9_delta_125,fused_da3_rmse,fused_da3_mae,fused_da3_abs_rel,fused_da3_delta_125,fused_v9_rmse,fused_v9_mae,fused_v9_abs_rel,fused_v9_delta_125,sensor_valid_pct,dead_pct
300,0.0,0.0,0.0,100.0,0.8735857009887695,0.5116453766822815,0.35596200823783875,29.536336731338373,1.1355023384094238,0.9436004161834717,1.425554633140564,6.234791187109503,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.798177083333332,80.20182291666667
301,0.0,0.0,0.0,100.0,0.890399158000946,0.5116392970085144,0.358361154794693,32.35351882160393,1.1724419593811035,0.9452491402626038,1.5326114892959595,7.646481178396073,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.889322916666664,80.11067708333334
302,0.0,0.0,0.0,100.0,0.8692553639411926,0.4657784104347229,0.33601415157318115,44.13404157649682,1.1501514911651611,0.9157517552375793,1.6378830671310425,20.18493015935471,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.85546875,80.14453125
303,0.0,0.0,0.0,100.0,0.8445404767990112,0.4489805996417999,0.3262186646461487,43.90553072252985,1.145042061805725,0.8619545102119446,1.4247134923934937,16.852358396157182,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.516927083333332,80.48307291666667
304,0.0,0.0,0.0,100.0,0.8380122184753418,0.4506462812423706,0.3230886161327362,42.40743216147574,1.198956847190857,0.9844685196876526,1.7851762771606445,16.66889453281647,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.481770833333336,80.51822916666667
305,0.0,0.0,0.0,100.0,0.8024901151657104,0.4239477515220642,0.31310927867889404,44.081164891465555,1.090537428855896,0.9575152397155762,1.772614598274231,10.8062558986113,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.315104166666668,80.68489583333334
306,0.0,0.0,0.0,100.0,0.8023827075958252,0.4266747534275055,0.3234601616859436,40.550859012817014,1.1860439777374268,1.0193860530853271,2.030355215072632,17.998363785110445,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.098958333333332,80.90104166666666
307,0.0,0.0,0.0,100.0,0.8282409310340881,0.4520198702812195,0.33636075258255005,37.64528921099412,1.1704113483428955,0.9881197810173035,1.9616292715072632,16.019417475728158,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.044270833333332,80.95572916666667
308,0.0,0.0,0.0,100.0,0.8108463883399963,0.433670312166214,0.3298198878765106,45.71703561116458,1.0994572639465332,0.9209728240966797,1.868646502494812,19.7373848480682,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,18.940104166666664,81.05989583333333
309,0.0,0.0,0.0,100.0,0.94497150182724,0.46413594484329224,0.3212078809738159,48.253557567917206,1.158563256263733,0.990082859992981,1.8889400959014893,9.988425137877034,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.123697916666664,80.87630208333333
310,0.0,0.0,0.0,100.0,1.295061707496643,0.6395898461341858,0.32714664936065674,51.64613077775605,1.3514941930770874,1.124735713005066,1.9517959356307983,15.744181498141991,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.97265625,80.02734375
311,0.0,0.0,0.0,100.0,1.515484094619751,0.7944715619087219,0.3446682095527649,46.015346504742915,1.4434568881988525,1.2134411334991455,2.01952862739563,16.929490665216605,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.55078125,78.44921875
312,0.0,0.0,0.0,100.0,1.5239967107772827,0.8255171775817871,0.3665822744369507,43.738506258527615,1.3328825235366821,1.133022427558899,1.83867347240448,15.934033339265588,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.94921875,78.05078125
313,0.0,0.0,0.0,100.0,1.4809842109680176,0.7979555726051331,0.36537811160087585,45.827900912646676,1.3361996412277222,1.0964734554290771,1.850877046585083,20.202678677254948,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.971354166666668,78.02864583333333
314,0.0,0.0,0.0,100.0,1.388700246810913,0.7581694722175598,0.35432156920433044,39.64646464646464,1.4011034965515137,1.19741952419281,2.0416011810302734,19.155844155844157,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.65625,78.34375
315,0.0,0.0,0.0,100.0,1.352879524230957,0.7378287315368652,0.34041959047317505,41.016399351234455,1.3175382614135742,1.1119405031204224,1.906381607055664,20.688412326545325,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.67578125,78.32421875
316,0.0,0.0,0.0,100.0,1.3308906555175781,0.73670893907547,0.3356483578681946,43.59604435121366,1.3861782550811768,1.178953766822815,1.9249248504638672,17.08121066826491,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.725260416666668,78.27473958333333
317,0.0,0.0,0.0,100.0,1.2745683193206787,0.7047604322433472,0.33105599880218506,44.15741187831965,1.3854992389678955,1.1536306142807007,1.8772133588790894,19.06687590535973,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.572916666666668,78.42708333333334
318,0.0,0.0,0.0,100.0,1.1913096904754639,0.6510173678398132,0.3094049394130707,46.1847879083374,1.2808998823165894,1.0585349798202515,1.6222201585769653,16.973427596294492,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.364583333333336,78.63541666666667
319,0.0,0.0,0.0,100.0,1.1807961463928223,0.6511558294296265,0.33180350065231323,39.420077078363,1.1113512516021729,0.9270522594451904,1.3086673021316528,11.304826573683245,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.28515625,78.71484375
320,0.0,0.0,0.0,100.0,1.1608258485794067,0.6665605902671814,0.3561851680278778,35.11324890404286,1.1530420780181885,1.001387596130371,1.5010097026824951,10.588163662932294,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.385416666666668,78.61458333333333
321,0.0,0.0,0.0,100.0,1.130126714706421,0.6593524217605591,0.3715295195579529,34.306480180785435,1.2592729330062866,1.1079859733581543,1.8282779455184937,8.007084834788982,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.319010416666668,78.68098958333334
322,0.0,0.0,0.0,100.0,1.0587012767791748,0.6427456140518188,0.397865355014801,23.91410742689343,1.3578301668167114,1.1511337757110596,1.9184958934783936,8.179371099963294,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.283854166666664,78.71614583333333
323,0.0,0.0,0.0,100.0,0.9491420388221741,0.5892979502677917,0.3800305724143982,25.768408188206536,1.4975354671478271,1.2353715896606445,2.245607852935791,18.64344637946838,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.30859375,78.69140625
324,0.0,0.0,0.0,100.0,0.8573082685470581,0.5500763654708862,0.3908996880054474,21.1461353402011,1.3662350177764893,1.1352370977401733,2.097383975982666,10.246129171550182,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.108072916666668,78.89192708333333
325,0.0,0.0,0.0,100.0,0.8069294691085815,0.5458850264549255,0.42136847972869873,18.467215097991772,1.515682578086853,1.0978918075561523,2.270838737487793,27.298572465521413,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.526041666666668,78.47395833333334
326,0.0,0.0,0.0,100.0,0.7099205255508423,0.4864976406097412,0.38885509967803955,21.50291799530714,1.7570180892944336,1.1690248250961304,2.2676942348480225,27.69989771975212,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.641927083333336,78.35807291666667
327,0.0,0.0,0.0,100.0,0.6691123843193054,0.4511409103870392,0.38148653507232666,21.311675622862726,1.6481233835220337,1.1119341850280762,2.2569286823272705,29.689789936492428,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.322916666666668,78.67708333333333
328,0.0,0.0,0.0,100.0,0.651283323764801,0.41024646162986755,0.3659232258796692,22.472247224722473,1.8276549577713013,1.1514335870742798,2.3697032928466797,30.027002700270028,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.69921875,78.30078125
329,0.0,0.0,0.0,100.0,0.7262691855430603,0.3909122943878174,0.3623794913291931,33.78081523065658,2.0667853355407715,1.2659599781036377,2.6542859077453613,31.150842079570417,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.338541666666664,78.66145833333333
330,0.0,0.0,0.0,100.0,0.8763902187347412,0.4440562427043915,0.4132661819458008,33.40047610327779,2.2392189502716064,1.4095948934555054,2.8706462383270264,29.323078801196363,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.33203125,78.66796875
331,0.0,0.0,0.0,100.0,0.9295657277107239,0.4969009757041931,0.4923041760921478,28.56083544460236,2.164820671081543,1.4893333911895752,3.0471558570861816,16.807761230921336,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.071614583333336,78.92838541666667
332,0.0,0.0,0.0,100.0,0.9195365905761719,0.5139186382293701,0.5241744518280029,26.318088226118423,2.109813690185547,1.447187900543213,2.9285943508148193,12.085855119485869,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.868489583333332,79.13151041666666
333,0.0,0.0,0.0,100.0,0.9417381286621094,0.5041980147361755,0.5344604253768921,25.722430996501235,2.3113481998443604,1.6717643737792969,3.3415865898132324,7.237268368536996,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.096354166666668,79.90364583333334
334,0.0,0.0,0.0,100.0,0.7360489368438721,0.4178313612937927,0.46170270442962646,27.15223097112861,2.3553547859191895,1.803283452987671,3.636629581451416,5.721784776902887,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.84375,80.15625
335,0.0,0.0,0.0,100.0,0.6513926386833191,0.3530887961387634,0.36866140365600586,38.84373967624711,2.2698512077331543,1.8770697116851807,3.6116585731506348,0.6541129831516352,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.70703125,80.29296875
336,0.0,0.0,0.0,100.0,0.7105779647827148,0.37423595786094666,0.327441930770874,50.961849860742284,2.3903703689575195,2.022453546524048,3.8173696994781494,2.7074292376449254,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.102864583333332,79.89713541666667
337,0.0,0.0,0.0,100.0,0.7069137692451477,0.3645290434360504,0.27590587735176086,52.81780751415337,2.1544337272644043,1.7759339809417725,3.3299620151519775,2.875707668553783,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.239583333333332,79.76041666666667
338,0.0,0.0,0.0,100.0,0.7462339401245117,0.39156457781791687,0.26711371541023254,53.05939580133129,1.9881446361541748,1.7236119508743286,2.9530205726623535,3.4498207885304657,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.34375,79.65625
339,0.0,0.0,0.0,100.0,0.7693659067153931,0.41523730754852295,0.2738947868347168,53.73828756058159,1.7659233808517456,1.5230820178985596,2.5108981132507324,4.27140549273021,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.149739583333336,79.85026041666666
340,0.0,0.0,0.0,100.0,0.7577039003372192,0.42542922496795654,0.2799181044101715,49.83026026758969,1.8922024965286255,1.6138525009155273,2.704216718673706,4.539705784463822,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.561197916666668,80.43880208333334
341,0.0,0.0,0.0,100.0,0.730779230594635,0.41993528604507446,0.29838821291923523,46.053565666343985,2.1792941093444824,1.783442497253418,3.1556284427642822,5.36947402387867,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.17578125,79.82421875
342,0.0,0.0,0.0,100.0,0.7449485659599304,0.44717860221862793,0.35454675555229187,32.987899073120495,1.7781356573104858,1.3870103359222412,2.438170909881592,7.5823892893923786,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.229166666666668,79.77083333333333
343,0.0,0.0,0.0,100.0,0.7289122343063354,0.4490354359149933,0.38908952474594116,25.583477204424838,1.704616665840149,1.2895655632019043,2.2846009731292725,8.357311848583668,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.36328125,79.63671875
344,0.0,0.0,0.0,100.0,0.7059773206710815,0.4439018666744232,0.4118841886520386,21.911288787359602,1.623012900352478,1.2250086069107056,2.1455976963043213,8.369820420077415,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.51953125,79.48046875
345,0.0,0.0,0.0,100.0,0.7265987396240234,0.45613014698028564,0.4092690646648407,22.92854854213393,1.579442024230957,1.1874867677688599,2.0910112857818604,8.798462031400192,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.319010416666668,79.68098958333333
346,0.0,0.0,0.0,100.0,0.7421159148216248,0.4668772220611572,0.4131007492542267,22.276942756635755,1.6473946571350098,1.225771188735962,2.1655426025390625,8.896706108090822,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.358072916666668,79.64192708333333
347,0.0,0.0,0.0,100.0,0.7398548722267151,0.461811900138855,0.4013800323009491,24.444728108246107,1.5951670408248901,1.1988569498062134,2.1474223136901855,8.87158539698749,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.401041666666668,79.59895833333334
348,0.0,0.0,0.0,100.0,0.7513325810432434,0.46574151515960693,0.3954184651374817,25.574877380724885,1.6459801197052002,1.2400943040847778,2.223755121231079,8.815848143193834,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.44140625,79.55859375
349,0.0,0.0,0.0,100.0,0.7235422134399414,0.44666674733161926,0.38316890597343445,28.56236115518883,1.741644263267517,1.3039571046829224,2.2994792461395264,8.073627419866709,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.514322916666668,79.48567708333333
350,0.0,0.0,0.0,100.0,0.733716607093811,0.46143603324890137,0.384199321269989,29.049951028403527,1.9248476028442383,1.4486790895462036,2.5084633827209473,7.639569049951028,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.94140625,80.05859375
351,0.0,0.0,0.0,100.0,0.780709981918335,0.48666271567344666,0.36272189021110535,36.27359744748737,2.214573621749878,1.6677124500274658,2.79675030708313,6.92634937516618,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.588541666666668,80.41145833333333
352,0.0,0.0,0.0,100.0,0.7576573491096497,0.4573003351688385,0.3171510100364685,47.192400286290585,2.0237817764282227,1.5163867473602295,2.6124508380889893,7.651766543041187,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.01171875,79.98828125
353,0.0,0.0,0.0,100.0,0.7622821927070618,0.4546903967857361,0.30788642168045044,50.300143546913745,2.124619245529175,1.5760846138000488,2.756267547607422,7.614511288007309,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.955729166666668,80.04427083333333
354,0.0,0.0,0.0,100.0,0.7619620561599731,0.4633476734161377,0.32648134231567383,48.887255229566264,2.3290164470672607,1.7224980592727661,2.954394817352295,7.277952282296331,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.483072916666664,80.51692708333333
355,0.0,0.0,0.0,100.0,0.7364119291305542,0.43160948157310486,0.304265558719635,54.17968749999999,2.2258384227752686,1.6815955638885498,3.046586513519287,6.42578125,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.0,80.0
356,0.0,0.0,0.0,100.0,0.7446526288986206,0.4256201684474945,0.310871958732605,55.119496855345915,2.268740177154541,1.7260546684265137,3.1838932037353516,6.106918238993711,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.703125,79.296875
357,0.0,0.0,0.0,100.0,0.7649053335189819,0.41688260436058044,0.3132833242416382,47.73900995087543,2.1632676124572754,1.6416698694229126,3.087972402572632,6.808162237057563,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.674479166666668,79.32552083333333
358,0.0,0.0,0.0,100.0,0.7676122188568115,0.4161268472671509,0.3178441822528839,44.706624605678236,2.2911317348480225,1.7419731616973877,3.271496295928955,6.454258675078864,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.638020833333336,79.36197916666666
359,0.0,0.0,0.0,100.0,0.769803524017334,0.41526636481285095,0.3201645314693451,44.60427135678392,2.304241180419922,1.781949758529663,3.42560076713562,5.898241206030151,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.729166666666668,79.27083333333333
360,0.0,0.0,0.0,100.0,0.745798647403717,0.40873897075653076,0.3212932050228119,42.62842735581469,2.385923385620117,1.8648276329040527,3.5515682697296143,5.748502994011976,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.657552083333332,79.34244791666667
361,0.0,0.0,0.0,100.0,0.7796826362609863,0.41338983178138733,0.3306175172328949,38.40538669687245,2.6038930416107178,2.028320789337158,3.8135061264038086,6.072619721855138,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.69140625,79.30859375
362,0.0,0.0,0.0,100.0,0.7242496609687805,0.3794635832309723,0.32073259353637695,36.00101144193691,2.8475725650787354,2.2383759021759033,4.070187568664551,5.727289967760289,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.59765625,79.40234375
363,0.0,0.0,0.0,100.0,0.609265923500061,0.32988131046295166,0.3048090934753418,40.38667422381762,2.687594413757324,2.1028687953948975,3.7002439498901367,6.511745072107815,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.67578125,79.32421875
364,0.0,0.0,0.0,100.0,0.5019710659980774,0.275647908449173,0.27785494923591614,42.261417322834646,2.6544442176818848,2.0230348110198975,3.51643705368042,6.784251968503938,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.670572916666664,79.32942708333334
365,0.0,0.0,0.0,100.0,0.6205152869224548,0.3547627329826355,0.32445457577705383,27.56678060513989,2.619993209838867,1.9997488260269165,3.3253254890441895,7.171793897961767,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.5703125,79.4296875
366,0.0,0.0,0.0,100.0,0.6102156639099121,0.3731078803539276,0.32300814986228943,29.03834066624764,2.4400248527526855,1.8798409700393677,3.0467071533203125,6.895034569453175,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.716145833333332,79.28385416666667
367,0.0,0.0,0.0,100.0,0.6799692511558533,0.41291314363479614,0.33176618814468384,28.995161188964996,2.156545877456665,1.7033028602600098,2.670292615890503,6.548105322692138,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.720052083333336,79.27994791666667
368,0.0,0.0,0.0,100.0,0.7655251026153564,0.46850839257240295,0.35786882042884827,24.998422215209846,2.152637481689453,1.693503975868225,2.6451125144958496,6.759230041022405,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.631510416666668,79.36848958333333
369,0.0,0.0,0.0,100.0,0.8361139893531799,0.48817697167396545,0.3518424928188324,28.197400640421925,2.299210786819458,1.7975549697875977,2.806565761566162,6.630250517988322,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.73828125,79.26171875
370,0.0,0.0,0.0,100.0,0.9539680480957031,0.5402716994285583,0.3878975510597229,29.3554281393737,2.3473968505859375,1.8493907451629639,2.913442373275757,6.351206603238611,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.665364583333336,79.33463541666667
371,0.0,0.0,0.0,100.0,0.9114590883255005,0.5048008561134338,0.36205822229385376,31.053230496902263,2.5241940021514893,1.800175428390503,2.8841373920440674,13.193829814135793,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.596354166666668,79.40364583333334
372,0.0,0.0,0.0,100.0,0.9627733826637268,0.49464625120162964,0.3503292202949524,37.26441853135833,2.5040273666381836,1.9798470735549927,3.2902677059173584,6.158209895997479,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.657552083333332,79.34244791666667
373,0.0,0.0,0.0,100.0,0.9365224242210388,0.46454110741615295,0.3350546360015869,39.43926403404468,2.5291271209716797,1.94438636302948,3.261420249938965,5.945303210463734,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.805989583333336,79.19401041666667
374,0.0,0.0,0.0,100.0,0.9937495589256287,0.5293636322021484,0.3682202696800232,37.78905809362662,2.539940595626831,1.9638092517852783,3.30495548248291,4.518393181675753,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.77734375,79.22265625
375,0.0,0.0,0.0,100.0,1.075485348701477,0.6053308248519897,0.40856465697288513,30.343007915567284,2.5940635204315186,1.9946074485778809,3.4468235969543457,5.427817565020731,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.7265625,79.2734375
376,0.0,0.0,0.0,100.0,1.2644023895263672,0.754855751991272,0.49815303087234497,34.719072814310906,2.4718880653381348,1.9062561988830566,3.3237152099609375,6.084656084656085,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.671875,79.328125
377,0.0,0.0,0.0,100.0,1.5720947980880737,0.9282526969909668,0.6004855632781982,45.56874132054033,2.6914377212524414,2.10070538520813,3.6805293560028076,7.606362832975634,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.627604166666664,79.37239583333333
378,0.0,0.0,0.0,100.0,1.6761393547058105,0.9989384412765503,0.6676944494247437,44.709095528455286,2.641834259033203,2.037163257598877,3.5371286869049072,8.517530487804878,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.5,79.5
379,0.0,0.0,0.0,100.0,1.741786241531372,1.0031580924987793,0.7121442556381226,42.10059546433549,2.57643461227417,1.9502062797546387,3.360936164855957,8.444191055365513,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.5546875,79.4453125
380,0.0,0.0,0.0,100.0,1.7209515571594238,0.9664239883422852,0.7367770671844482,33.550674178641515,2.6232333183288574,1.976004719734192,3.3934319019317627,8.286383490536178,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.569010416666668,79.43098958333333
381,0.0,0.0,0.0,100.0,1.5779567956924438,0.8676944375038147,0.6334080696105957,42.79837995190483,2.5378904342651367,1.8789743185043335,3.203857660293579,8.068598911530186,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.575520833333332,79.42447916666666
382,0.0,0.0,0.0,100.0,1.5093508958816528,0.8155331015586853,0.5911233425140381,44.04859318940014,2.5736026763916016,1.8978557586669922,3.2828009128570557,8.270913325360358,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.686197916666664,79.31380208333333
383,0.0,0.0,0.0,100.0,1.3890385627746582,0.7727838158607483,0.6211241483688354,38.38555429721907,2.299691677093506,1.768983244895935,3.270428419113159,9.229898074745186,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.6953125,79.3046875
384,0.0,0.0,0.0,100.0,1.2108955383300781,0.647913932800293,0.5688753724098206,38.82571075401731,2.2885379791259766,1.7142058610916138,3.229336977005005,7.379480840543881,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,21.067708333333332,78.93229166666667
385,0.0,0.0,0.0,100.0,0.9972937107086182,0.5635566115379333,0.5324112772941589,32.35790658413056,2.2228457927703857,1.657086968421936,3.168386697769165,6.096417182517351,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.82421875,79.17578125
386,0.0,0.0,0.0,100.0,0.9271200895309448,0.5269707441329956,0.5148155093193054,19.104403453201666,2.0695221424102783,1.4825968742370605,2.777421236038208,6.080367679026147,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.96484375,79.03515625
387,0.0,0.0,0.0,100.0,0.9603618383407593,0.5539048910140991,0.5042948126792908,19.48463210183173,2.161787986755371,1.6224929094314575,3.008760452270508,5.6938838869916175,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.970052083333332,79.02994791666667
388,0.0,0.0,0.0,100.0,0.9440258145332336,0.5287365913391113,0.4698420763015747,21.41648222887645,2.3636224269866943,1.682737946510315,3.1690895557403564,7.173545111313631,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.002604166666664,79.99739583333333
389,0.0,0.0,0.0,100.0,0.9614238739013672,0.5537846684455872,0.4884849786758423,19.471618169356347,2.2615649700164795,1.7595585584640503,3.3827691078186035,6.392921677363075,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.897135416666668,79.10286458333333
390,0.0,0.0,0.0,100.0,0.9698526263237,0.5707380175590515,0.5107163190841675,19.161490683229815,2.2694931030273438,1.7519358396530151,3.4158198833465576,6.403726708074534,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.963541666666664,79.03645833333334
391,0.0,0.0,0.0,100.0,0.9717867374420166,0.5769244432449341,0.5131942629814148,17.770165057614452,2.2744252681732178,1.7662529945373535,3.3304715156555176,7.492992837122392,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.904947916666668,79.09505208333333
392,0.0,0.0,0.0,100.0,0.9744462370872498,0.5823112726211548,0.5022287964820862,17.845902052121364,2.040835380554199,1.6333155632019043,2.990236282348633,7.201309328968904,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.684895833333332,79.31510416666666
393,0.0,0.0,0.0,100.0,0.9843665957450867,0.5907968282699585,0.5051279067993164,17.815295451681994,1.7366633415222168,1.3815805912017822,2.411111354827881,8.466675066145898,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.669270833333332,79.33072916666667
394,0.0,0.0,0.0,100.0,0.9687969088554382,0.5755795240402222,0.4765010476112366,17.991315839154236,1.8981989622116089,1.5015555620193481,2.741962432861328,5.713926121704109,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.69140625,79.30859375
395,0.0,0.0,0.0,100.0,0.9409863352775574,0.5323537588119507,0.3681482672691345,38.52122894454609,2.2730815410614014,1.8204683065414429,3.4069435596466064,3.9808213992808024,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.639322916666668,79.36067708333333
396,0.0,0.0,0.0,100.0,0.9313175082206726,0.5374041199684143,0.40174955129623413,25.058637083993663,2.2080166339874268,1.768201231956482,3.2449193000793457,3.213946117274168,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.540364583333336,79.45963541666666
397,0.0,0.0,0.0,100.0,0.9312102794647217,0.5351345539093018,0.38892316818237305,32.334597826785824,2.1876063346862793,1.820245623588562,3.4756407737731934,3.979939561499389,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.251302083333332,79.74869791666667
398,0.0,0.0,0.0,100.0,0.9103624224662781,0.5180675983428955,0.3815332055091858,31.573518984077868,2.171827793121338,1.7843116521835327,3.493419647216797,4.976471346612518,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.19921875,79.80078125
399,0.0,0.0,0.0,100.0,0.9025710821151733,0.5105920433998108,0.3659361004829407,39.43078913324709,2.285583257675171,1.8590298891067505,3.5416064262390137,4.896507115135834,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,20.130208333333332,79.86979166666667
400,0.0,0.0,0.0,100.0,0.8944681286811829,0.5054807662963867,0.36106422543525696,40.85993314544144,1.8165807723999023,1.4646450281143188,2.692063808441162,5.05341810316576,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.865885416666668,80.13411458333334
401,0.0,0.0,0.0,100.0,0.8873619437217712,0.5089346170425415,0.3598068952560425,43.16069057104914,1.9659651517868042,1.592437505722046,2.8578834533691406,6.394422310756973,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.609375,80.390625
402,0.0,0.0,0.0,100.0,0.8844193816184998,0.5156484246253967,0.37338149547576904,37.74139659204811,2.1310460567474365,1.746701717376709,3.1849749088287354,5.466087537587705,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,19.485677083333332,80.51432291666667
