frame,experiment,iou,lethal_iou,detection_rate,false_positive_rate,clearance_pred_m,clearance_gt_m,occupied_cells_pred,occupied_cells_gt,inflation_radius_m,timing_ms
000329,A3,0.666404,0.614937,1.000000,0.031206,0.300000,0.304138,1268,845,0.1800,80.09
000329,A4,0.608044,0.535403,0.870662,0.031206,0.300000,0.304138,1194,845,0.1800,67.08
000330,Baseline,1.000000,1.000000,1.000000,0.000000,0.316228,0.316228,1116,1116,0.0900,21.15
000330,A1,1.000000,1.000000,1.000000,0.000000,0.316228,0.316228,1116,1116,0.1800,70.24
000330,A2,0.691878,0.583092,1.000000,0.037413,0.316228,0.316228,1613,1116,0.0900,50.16
000330,A3,0.691878,0.583092,1.000000,0.037413,0.316228,0.316228,1613,1116,0.1800,85.56
000330,A4,0.651581,0.543353,0.931846,0.037413,0.403113,0.316228,1548,1116,0.1800,66.39
000331,Baseline,1.000000,1.000000,1.000000,0.000000,0.403113,0.403113,1379,1379,0.0900,14.88
000331,A1,1.000000,1.000000,1.000000,0.000000,0.403113,0.403113,1379,1379,0.1546,43.55
000331,A2,0.813569,0.750484,1.000000,0.024268,0.335410,0.403113,1695,1379,0.0900,37.65
000331,A3,0.813569,0.750484,1.000000,0.024268,0.335410,0.403113,1695,1379,0.1546,65.78
000331,A4,0.788791,0.721470,0.961340,0.024268,0.335410,0.403113,1653,1379,0.1756,52.75
000332,Baseline,1.000000,1.000000,1.000000,0.000000,0.460977,0.460977,1444,1444,0.0900,15.96
000332,A1,1.000000,1.000000,1.000000,0.000000,0.460977,0.460977,1444,1444,0.1298,44.95
000332,A2,0.818130,0.761788,1.000000,0.024776,0.335410,0.460977,1765,1444,0.0900,35.22
000332,A3,0.818130,0.761788,1.000000,0.024776,0.335410,0.460977,1765,1444,0.1298,64.76
000332,A4,0.677054,0.612982,0.804662,0.024776,0.335410,0.460977,1516,1444,0.1446,50.61
000333,Baseline,1.000000,1.000000,1.000000,0.000000,0.951315,0.951315,1540,1540,0.0900,21.49
000333,A1,1.000000,1.000000,1.000000,0.000000,0.951315,0.951315,1540,1540,0.1054,62.86
000333,A2,0.813524,0.757062,1.000000,0.027449,0.750000,0.951315,1893,1540,0.0900,47.92
000333,A3,0.813524,0.757062,1.000000,0.027449,0.750000,0.951315,1893,1540,0.1054,88.68
000333,A4,0.647121,0.577966,0.763433,0.027449,0.750000,0.951315,1578,1540,0.0500,68.09
000334,Baseline,1.000000,1.000000,1.000000,0.000000,0.982344,0.982344,1547,1547,0.0900,21.85
000334,A1,1.000000,1.000000,1.000000,0.000000,0.982344,0.982344,1547,1547,0.1189,55.49
000334,A2,0.812927,0.766345,1.000000,0.027698,0.750000,0.982344,1903,1547,0.0900,49.23
000334,A3,0.812927,0.766345,1.000000,0.027698,0.750000,0.982344,1903,1547,0.1189,82.18
000334,A4,0.657383,0.589540,0.769288,0.027698,0.750000,0.982344,1607,1547,0.1448,57.58
000335,Baseline,1.000000,1.000000,1.000000,0.000000,0.380789,0.380789,1369,1369,0.0900,21.52
000335,A1,1.000000,1.000000,1.000000,0.000000,0.380789,0.380789,1369,1369,0.1697,48.98
000335,A2,0.783629,0.733001,1.000000,0.029008,0.380789,0.380789,1747,1369,0.0900,44.98
000335,A3,0.783629,0.733001,1.000000,0.029008,0.380789,0.380789,1747,1369,0.1697,74.45
000335,A4,0.703492,0.647536,0.883404,0.029008,0.585235,0.380789,1607,1369,0.1697,56.19
000336,Baseline,1.000000,1.000000,1.000000,0.000000,0.380789,0.380789,1242,1242,0.0900,21.50
000336,A1,1.000000,1.000000,1.000000,0.000000,0.380789,0.380789,1242,1242,0.1800,63.24
000336,A2,0.765250,0.784091,1.000000,0.028956,0.380789,0.380789,1623,1242,0.0900,48.11
000336,A3,0.765250,0.784091,1.000000,0.028956,0.380789,0.380789,1623,1242,0.1800,87.80
000336,A4,0.733826,0.757812,0.966486,0.028956,0.604152,0.380789,1572,1242,0.0763,67.07
000337,Baseline,1.000000,1.000000,1.000000,0.000000,0.403113,0.403113,1142,1142,0.0900,22.60
000337,A1,1.000000,1.000000,1.000000,0.000000,0.403113,0.403113,1142,1142,0.1281,59.74
000337,A2,0.754792,0.715497,1.000000,0.027983,0.300000,0.403113,1513,1142,0.0900,49.73
000337,A3,0.754792,0.715497,1.000000,0.027983,0.300000,0.403113,1513,1142,0.1281,86.47
000337,A4,0.529412,0.463377,0.647629,0.027983,0.300000,0.403113,1172,1142,0.1682,67.12
000338,Baseline,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,1170,1170,0.0900,23.54
000338,A1,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,1170,1170,0.1704,51.67
000338,A2,0.835714,0.776055,1.000000,0.017385,0.300000,0.492443,1400,1170,0.0900,47.85
000338,A3,0.835714,0.776055,1.000000,0.017385,0.300000,0.492443,1400,1170,0.1704,75.06
000338,A4,0.400714,0.317829,0.409545,0.017385,0.300000,0.492443,791,1170,0.1724,54.06
000339,Baseline,1.000000,1.000000,1.000000,0.000000,0.353553,0.353553,979,979,0.0900,19.09
000339,A1,1.000000,1.000000,1.000000,0.000000,0.353553,0.353553,979,979,0.1800,43.67
000339,A2,0.843966,0.788072,1.000000,0.013486,0.350000,0.353553,1160,979,0.0900,39.26
000339,A3,0.843966,0.788072,1.000000,0.013486,0.350000,0.353553,1160,979,0.1800,63.87
000339,A4,0.450000,0.382322,0.485135,0.013486,0.350000,0.353553,703,979,0.1789,47.99
000340,Baseline,1.000000,1.000000,1.000000,0.000000,0.350000,0.350000,789,789,0.0900,42.08
000340,A1,1.000000,1.000000,1.000000,0.000000,0.350000,0.350000,789,789,0.1800,100.61
000340,A2,0.609737,0.516683,1.000000,0.037102,0.350000,0.350000,1294,789,0.0900,87.20
000340,A3,0.609737,0.516683,1.000000,0.037102,0.350000,0.350000,1294,789,0.1800,120.01
000340,A4,0.578825,0.487131,0.942804,0.037102,0.602080,0.350000,1254,789,0.1658,76.12
000341,Baseline,1.000000,1.000000,1.000000,0.000000,0.450000,0.450000,719,719,0.0900,16.28
000341,A1,1.000000,1.000000,1.000000,0.000000,0.450000,0.450000,719,719,0.1800,42.51
000341,A2,0.809685,0.701803,1.000000,0.012353,0.450000,0.450000,888,719,0.0900,36.91
000341,A3,0.809685,0.701803,1.000000,0.012353,0.450000,0.450000,888,719,0.1800,70.40
000341,A4,0.563063,0.447989,0.638340,0.012353,0.452769,0.450000,669,719,0.1730,57.28
000342,Baseline,1.000000,1.000000,1.000000,0.000000,0.452769,0.452769,505,505,0.0900,24.57
000342,A1,1.000000,1.000000,1.000000,0.000000,0.452769,0.452769,505,505,0.1800,65.16
000342,A2,0.729769,0.669173,1.000000,0.013458,0.380789,0.452769,692,505,0.0900,53.34
000342,A3,0.729769,0.669173,1.000000,0.013458,0.380789,0.452769,692,505,0.1800,93.86
000342,A4,0.526012,0.443609,0.662921,0.013458,0.380789,0.452769,551,505,0.1687,70.36
000343,Baseline,1.000000,1.000000,1.000000,0.000000,0.514782,0.514782,562,562,0.0900,19.39
000343,A1,1.000000,1.000000,1.000000,0.000000,0.514782,0.514782,562,562,0.1585,43.62
000343,A2,0.777317,0.719790,1.000000,0.011635,0.492443,0.514782,723,562,0.0900,39.95
000343,A3,0.777317,0.719790,1.000000,0.011635,0.492443,0.514782,723,562,0.1585,64.58
000343,A4,0.623790,0.576182,0.800487,0.011635,0.492443,0.514782,612,562,0.1156,49.54
000344,Baseline,1.000000,1.000000,1.000000,0.000000,0.618466,0.618466,569,569,0.0900,25.35
000344,A1,1.000000,1.000000,1.000000,0.000000,0.618466,0.618466,569,569,0.1506,64.07
000344,A2,0.749671,0.657391,1.000000,0.013737,0.403113,0.618466,759,569,0.0900,54.03
000344,A3,0.749671,0.657391,1.000000,0.013737,0.403113,0.618466,759,569,0.1506,94.15
000344,A4,0.632411,0.540870,0.822751,0.013737,0.403113,0.618466,670,569,0.1515,68.87
000345,Baseline,1.000000,1.000000,1.000000,0.000000,0.715891,0.715891,731,731,0.0900,24.30
000345,A1,1.000000,1.000000,1.000000,0.000000,0.715891,0.715891,731,731,0.1456,65.60
000345,A2,0.776833,0.678238,1.000000,0.015363,0.550000,0.715891,941,731,0.0900,51.98
000345,A3,0.776833,0.678238,1.000000,0.015363,0.550000,0.715891,941,731,0.1456,89.16
000345,A4,0.657811,0.571429,0.842520,0.015363,0.550000,0.715891,829,731,0.1552,68.38
000346,Baseline,1.000000,1.000000,1.000000,0.000000,0.670820,0.670820,756,756,0.0900,39.19
000346,A1,1.000000,1.000000,1.000000,0.000000,0.670820,0.670820,756,756,0.1549,79.04
000346,A2,0.841871,0.780055,1.000000,0.010408,0.559017,0.670820,898,756,0.0900,71.41
000346,A3,0.841871,0.780055,1.000000,0.010408,0.559017,0.670820,898,756,0.1549,108.19
000346,A4,0.731626,0.650273,0.833625,0.010408,0.559017,0.670820,799,756,0.1597,71.27
000347,Baseline,1.000000,1.000000,1.000000,0.000000,0.764853,0.764853,886,886,0.0900,28.19
000347,A1,1.000000,1.000000,1.000000,0.000000,0.764853,0.764853,886,886,0.1658,87.10
000347,A2,0.759212,0.677419,1.000000,0.020793,0.707107,0.764853,1167,886,0.0900,68.05
000347,A3,0.759212,0.677419,1.000000,0.020793,0.707107,0.764853,1167,886,0.1658,131.39
000347,A4,0.620394,0.531738,0.784946,0.020793,0.707107,0.764853,1005,886,0.1737,101.79
000348,Baseline,1.000000,1.000000,1.000000,0.000000,0.901388,0.901388,1195,1195,0.0900,21.30
000348,A1,1.000000,1.000000,1.000000,0.000000,0.901388,0.901388,1195,1195,0.1313,53.90
000348,A2,0.869091,0.785714,1.000000,0.013631,0.901388,0.901388,1375,1195,0.0900,45.39
000348,A3,0.869091,0.785714,1.000000,0.013631,0.901388,0.901388,1375,1195,0.1313,74.66
000348,A4,0.791273,0.709930,0.903548,0.013631,0.934077,0.901388,1268,1195,0.1123,55.95
000349,Baseline,1.000000,1.000000,1.000000,0.000000,0.919239,0.919239,1268,1268,0.0900,32.38
000349,A1,1.000000,1.000000,1.000000,0.000000,0.919239,0.919239,1268,1268,0.1310,65.34
000349,A2,0.828217,0.772277,1.000000,0.020027,0.585235,0.919239,1531,1268,0.0900,63.73
000349,A3,0.828217,0.772277,1.000000,0.020027,0.585235,0.919239,1531,1268,0.1310,93.54
000349,A4,0.811234,0.744097,0.963511,0.020027,0.585235,0.919239,1505,1268,0.1372,64.47
000350,Baseline,1.000000,1.000000,1.000000,0.000000,0.850000,0.850000,1103,1103,0.0900,22.42
000350,A1,1.000000,1.000000,1.000000,0.000000,0.850000,0.850000,1103,1103,0.1518,58.05
000350,A2,0.750340,0.724859,1.000000,0.027600,0.750000,0.850000,1470,1103,0.0900,47.16
000350,A3,0.750340,0.724859,1.000000,0.027600,0.750000,0.850000,1470,1103,0.1518,82.07
000350,A4,0.685034,0.642800,0.886792,0.027600,0.750000,0.850000,1374,1103,0.1504,60.11
000351,Baseline,1.000000,1.000000,1.000000,0.000000,0.380789,0.380789,1001,1001,0.0900,25.19
000351,A1,1.000000,1.000000,1.000000,0.000000,0.380789,0.380789,1001,1001,0.1800,65.69
000351,A2,0.713471,0.680832,1.000000,0.030002,0.360555,0.380789,1403,1001,0.0900,54.20
000351,A3,0.713471,0.680832,1.000000,0.030002,0.360555,0.380789,1403,1001,0.1800,90.17
000351,A4,0.594440,0.543400,0.798141,0.030002,0.360555,0.380789,1236,1001,0.1715,59.67
000352,Baseline,1.000000,1.000000,1.000000,0.000000,0.335410,0.335410,816,816,0.0900,17.82
000352,A1,1.000000,1.000000,1.000000,0.000000,0.335410,0.335410,816,816,0.1781,48.87
000352,A2,0.791465,0.716113,1.000000,0.015827,0.335410,0.335410,1031,816,0.0900,43.39
000352,A3,0.791465,0.716113,1.000000,0.015827,0.335410,0.335410,1031,816,0.1781,74.42
000352,A4,0.515034,0.427110,0.596429,0.015827,0.403113,0.335410,746,816,0.1764,79.11
000353,Baseline,1.000000,1.000000,1.000000,0.000000,0.380789,0.380789,806,806,0.0900,21.15
000353,A1,1.000000,1.000000,1.000000,0.000000,0.380789,0.380789,806,806,0.1705,60.72
000353,A2,0.889625,0.833096,1.000000,0.007356,0.360555,0.380789,906,806,0.0900,54.89
000353,A3,0.889625,0.833096,1.000000,0.007356,0.360555,0.380789,906,806,0.1705,79.67
000353,A4,0.260486,0.189729,0.227740,0.007356,0.360555,0.380789,336,806,0.1687,63.98
000354,Baseline,1.000000,1.000000,1.000000,0.000000,0.335410,0.335410,1179,1179,0.0900,26.77
000354,A1,1.000000,1.000000,1.000000,0.000000,0.335410,0.335410,1179,1179,0.1311,66.43
000354,A2,0.803681,0.781250,1.000000,0.021784,0.335410,0.335410,1467,1179,0.0900,54.10
000354,A3,0.803681,0.781250,1.000000,0.021784,0.335410,0.335410,1467,1179,0.1311,90.82
000354,A4,0.668030,0.643429,0.823590,0.021784,0.738241,0.335410,1268,1179,0.1338,72.27
000355,Baseline,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1139,1139,0.0900,21.34
000355,A1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1139,1139,0.1322,52.31
000355,A2,0.806086,0.774325,1.000000,0.020662,0.955249,1.000000,1413,1139,0.0900,45.50
000355,A3,0.806086,0.774325,1.000000,0.020662,0.955249,1.000000,1413,1139,0.1322,76.94
000355,A4,0.702052,0.660670,0.853221,0.020662,0.955249,1.000000,1266,1139,0.1291,58.36
000356,Baseline,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1030,1030,0.0900,27.26
000356,A1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1030,1030,0.1272,65.94
000356,A2,0.837398,0.790414,1.000000,0.014959,1.000000,1.000000,1230,1030,0.0900,54.79
000356,A3,0.837398,0.790414,1.000000,0.014959,1.000000,1.000000,1230,1030,0.1272,90.14
000356,A4,0.743089,0.692669,0.876338,0.014959,1.000000,1.000000,1114,1030,0.1304,66.06
000357,Baseline,1.000000,1.000000,1.000000,0.000000,0.970824,0.970824,1046,1046,0.0900,34.30
000357,A1,1.000000,1.000000,1.000000,0.000000,0.970824,0.970824,1046,1046,0.1248,105.31
000357,A2,0.899398,0.813440,1.000000,0.008761,0.950000,0.970824,1163,1046,0.0900,73.96
000357,A3,0.899398,0.813440,1.000000,0.008761,0.950000,0.970824,1163,1046,0.1248,164.11
000357,A4,0.856406,0.766299,0.942047,0.008761,0.950000,0.970824,1113,1046,0.1269,80.93
000358,Baseline,1.000000,1.000000,1.000000,0.000000,0.970824,0.970824,891,891,0.0900,46.26
000358,A1,1.000000,1.000000,1.000000,0.000000,0.970824,0.970824,891,891,0.1334,106.71
000358,A2,0.824237,0.798255,1.000000,0.014065,0.970824,0.970824,1081,891,0.0900,94.42
000358,A3,0.824237,0.798255,1.000000,0.014065,0.970824,0.970824,1081,891,0.1334,154.97
000358,A4,0.803885,0.772083,0.967213,0.014065,1.000000,0.970824,1059,891,0.1311,100.15
000359,Baseline,1.000000,1.000000,1.000000,0.000000,0.886002,0.886002,869,869,0.0900,41.89
000359,A1,1.000000,1.000000,1.000000,0.000000,0.886002,0.886002,869,869,0.1404,96.22
000359,A2,0.833973,0.793143,1.000000,0.012785,0.854400,0.886002,1042,869,0.0900,81.17
000359,A3,0.833973,0.793143,1.000000,0.012785,0.854400,0.886002,1042,869,0.1404,129.51
000359,A4,0.816699,0.771429,0.972622,0.012785,0.854400,0.886002,1024,869,0.1367,89.07
000360,Baseline,1.000000,1.000000,1.000000,0.000000,0.715891,0.715891,896,896,0.0900,22.44
000360,A1,1.000000,1.000000,1.000000,0.000000,0.715891,0.715891,896,896,0.1800,58.85
000360,A2,0.839738,0.851111,1.000000,0.012663,0.715891,0.715891,1067,896,0.0900,48.15
000360,A3,0.839738,0.851111,1.000000,0.012663,0.715891,0.715891,1067,896,0.1800,86.35
000360,A4,0.789128,0.792222,0.930809,0.012663,0.715891,0.715891,1013,896,0.1396,65.15
000361,Baseline,1.000000,1.000000,1.000000,0.000000,0.650000,0.650000,927,927,0.0900,25.97
000361,A1,1.000000,1.000000,1.000000,0.000000,0.650000,0.650000,927,927,0.1800,69.42
000361,A2,0.946885,0.941995,1.000000,0.003860,0.583095,0.650000,979,927,0.0900,56.89
000361,A3,0.946885,0.941995,1.000000,0.003860,0.583095,0.650000,979,927,0.1800,98.16
000361,A4,0.881512,0.873550,0.927340,0.003860,0.583095,0.650000,915,927,0.1800,73.72
000362,Baseline,1.000000,1.000000,1.000000,0.000000,0.604152,0.604152,911,911,0.0900,22.46
000362,A1,1.000000,1.000000,1.000000,0.000000,0.604152,0.604152,911,911,0.1800,54.89
000362,A2,0.928644,0.919169,1.000000,0.005189,0.604152,0.604152,981,911,0.0900,47.94
000362,A3,0.928644,0.919169,1.000000,0.005189,0.604152,0.604152,981,911,0.1800,78.81
000362,A4,0.787971,0.758661,0.825377,0.005189,0.626498,0.604152,843,911,0.1800,60.33
000363,Baseline,1.000000,1.000000,1.000000,0.000000,0.538516,0.538516,917,917,0.0900,26.48
000363,A1,1.000000,1.000000,1.000000,0.000000,0.538516,0.538516,917,917,0.1800,72.52
000363,A2,0.908821,0.894438,1.000000,0.006823,0.538516,0.538516,1009,917,0.0900,57.30
000363,A3,0.908821,0.894438,1.000000,0.006823,0.538516,0.538516,1009,917,0.1800,88.27
000363,A4,0.679881,0.641317,0.717005,0.006823,0.540833,0.538516,778,917,0.1800,65.00
000364,Baseline,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,988,988,0.0900,25.97
000364,A1,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,988,988,0.1800,64.69
000364,A2,0.912281,0.901674,1.000000,0.007083,0.471699,0.492443,1083,988,0.0900,58.90
000364,A3,0.912281,0.901674,1.000000,0.007083,0.471699,0.492443,1083,988,0.1800,97.69
000364,A4,0.707295,0.671548,0.744780,0.007083,0.471699,0.492443,861,988,0.1800,75.77
000365,Baseline,1.000000,1.000000,1.000000,0.000000,0.447214,0.447214,1006,1006,0.0900,30.89
000365,A1,1.000000,1.000000,1.000000,0.000000,0.447214,0.447214,1006,1006,0.1800,75.55
000365,A2,0.897413,0.887437,1.000000,0.008586,0.360555,0.447214,1121,1006,0.0900,68.29
000365,A3,0.897413,0.887437,1.000000,0.008586,0.360555,0.447214,1121,1006,0.1800,111.84
000365,A4,0.842105,0.825126,0.929785,0.008586,0.360555,0.447214,1059,1006,0.1800,82.05
000366,Baseline,1.000000,1.000000,1.000000,0.000000,0.380789,0.380789,1062,1062,0.0900,23.60
000366,A1,1.000000,1.000000,1.000000,0.000000,0.380789,0.380789,1062,1062,0.1142,60.48
000366,A2,0.890193,0.882408,1.000000,0.009822,0.380789,0.380789,1193,1062,0.0900,59.63
000366,A3,0.890193,0.882408,1.000000,0.009822,0.380789,0.380789,1193,1062,0.1142,92.92
000366,A4,0.801341,0.780809,0.884861,0.009822,0.471699,0.380789,1087,1062,0.0954,78.23
000367,Baseline,1.000000,1.000000,1.000000,0.000000,0.447214,0.447214,1138,1138,0.0900,23.50
000367,A1,1.000000,1.000000,1.000000,0.000000,0.447214,0.447214,1138,1138,0.1150,53.15
000367,A2,0.869366,0.866269,1.000000,0.012894,0.335410,0.447214,1309,1138,0.0900,48.73
000367,A3,0.869366,0.866269,1.000000,0.012894,0.335410,0.447214,1309,1138,0.1150,75.10
000367,A4,0.792972,0.777683,0.897738,0.012894,0.335410,0.447214,1209,1138,0.1020,54.73
000368,Baseline,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1306,1306,0.0900,27.75
000368,A1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1306,1306,0.1522,73.75
000368,A2,0.855272,0.852601,1.000000,0.016878,0.471699,1.000000,1527,1306,0.0900,60.41
000368,A3,0.855272,0.852601,1.000000,0.016878,0.471699,1.000000,1527,1306,0.1522,103.92
000368,A4,0.842174,0.836705,0.981356,0.016878,0.471699,1.000000,1507,1306,0.0913,82.44
000369,Baseline,1.000000,1.000000,1.000000,0.000000,0.996243,0.996243,1279,1279,0.0900,30.29
000369,A1,1.000000,1.000000,1.000000,0.000000,0.996243,0.996243,1279,1279,0.1531,77.33
000369,A2,0.927484,0.911930,1.000000,0.007621,0.950000,0.996243,1379,1279,0.0900,63.04
000369,A3,0.927484,0.911930,1.000000,0.007621,0.950000,0.996243,1379,1279,0.1531,104.78
000369,A4,0.897027,0.875901,0.960492,0.007621,0.950000,0.996243,1337,1279,0.1517,75.33
000370,Baseline,1.000000,1.000000,1.000000,0.000000,0.982344,0.982344,1006,1006,0.0900,20.36
000370,A1,1.000000,1.000000,1.000000,0.000000,0.982344,0.982344,1006,1006,0.1552,50.07
000370,A2,0.927189,0.903326,1.000000,0.005898,0.961769,0.982344,1085,1006,0.0900,43.22
000370,A3,0.927189,0.903326,1.000000,0.005898,0.961769,0.982344,1085,1006,0.1552,71.98
000370,A4,0.891244,0.859667,0.951669,0.005898,0.961769,0.982344,1046,1006,0.1534,58.00
000371,Baseline,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,785,785,0.0900,43.38
000371,A1,1.000000,1.000000,1.000000,0.000000,0.492443,0.492443,785,785,0.1010,89.77
000371,A2,0.822851,0.766169,1.000000,0.012413,0.492443,0.492443,954,785,0.0900,80.62
000371,A3,0.822851,0.766169,1.000000,0.012413,0.492443,0.492443,954,785,0.1010,124.43
000371,A4,0.752621,0.705224,0.920455,0.012413,0.827647,0.492443,887,785,0.1056,92.84
000372,Baseline,1.000000,1.000000,1.000000,0.000000,0.316228,0.316228,613,613,0.0900,20.48
000372,A1,1.000000,1.000000,1.000000,0.000000,0.316228,0.316228,613,613,0.1800,55.06
000372,A2,0.826146,0.799314,1.000000,0.009357,0.316228,0.316228,742,613,0.0900,47.86
000372,A3,0.826146,0.799314,1.000000,0.009357,0.316228,0.316228,742,613,0.1800,80.41
000372,A4,0.722372,0.701544,0.877682,0.009357,0.600000,0.316228,665,613,0.1800,59.60
000373,Baseline,1.000000,1.000000,1.000000,0.000000,0.335410,0.335410,734,734,0.0900,28.34
000373,A1,1.000000,1.000000,1.000000,0.000000,0.335410,0.335410,734,734,0.1659,70.12
000373,A2,0.872771,0.859397,1.000000,0.007830,0.335410,0.335410,841,734,0.0900,62.52
000373,A3,0.872771,0.859397,1.000000,0.007830,0.335410,0.335410,841,734,0.1659,102.82
000373,A4,0.784780,0.794835,0.924875,0.007830,1.051190,0.335410,767,734,0.1636,78.77
000374,Baseline,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,816,816,0.0900,47.14
000374,A1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,816,816,0.1658,121.34
000374,A2,0.908686,0.890863,1.000000,0.006037,0.950000,1.000000,898,816,0.0900,98.02
000374,A3,0.908686,0.890863,1.000000,0.006037,0.950000,1.000000,898,816,0.1658,160.20
000374,A4,0.900891,0.883249,0.991453,0.006037,0.950000,1.000000,891,816,0.1630,90.99
000375,Baseline,1.000000,1.000000,1.000000,0.000000,0.996243,0.996243,867,867,0.0900,26.12
000375,A1,1.000000,1.000000,1.000000,0.000000,0.996243,0.996243,867,867,0.1725,58.17
000375,A2,0.946507,0.903346,1.000000,0.003621,0.950000,0.996243,916,867,0.0900,52.13
000375,A3,0.946507,0.903346,1.000000,0.003621,0.950000,0.996243,916,867,0.1725,82.49
000375,A4,0.936681,0.893432,0.989026,0.003621,0.950000,0.996243,907,867,0.1726,58.33
000376,Baseline,1.000000,1.000000,1.000000,0.000000,0.970824,0.970824,807,807,0.0900,26.34
000376,A1,1.000000,1.000000,1.000000,0.000000,0.970824,0.970824,807,807,0.1756,60.69
000376,A2,0.869612,0.851401,1.000000,0.008902,0.950000,0.970824,928,807,0.0900,51.67
000376,A3,0.869612,0.851401,1.000000,0.008902,0.950000,0.970824,928,807,0.1756,83.81
000376,A4,0.849138,0.830694,0.975680,0.008902,0.950000,0.970824,909,807,0.1742,60.48
000377,Baseline,1.000000,1.000000,1.000000,0.000000,0.970824,0.970824,773,773,0.0900,30.52
000377,A1,1.000000,1.000000,1.000000,0.000000,0.970824,0.970824,773,773,0.1779,81.59
000377,A2,0.787971,0.760547,1.000000,0.015264,0.950000,0.970824,981,773,0.0900,60.32
000377,A3,0.787971,0.760547,1.000000,0.015264,0.950000,0.970824,981,773,0.1779,101.72
000377,A4,0.776758,0.748005,0.983508,0.015264,0.950000,0.970824,970,773,0.1758,74.62
000378,Baseline,1.000000,1.000000,1.000000,0.000000,0.961769,0.961769,850,850,0.0900,26.18
000378,A1,1.000000,1.000000,1.000000,0.000000,0.961769,0.961769,850,850,0.1782,66.46
000378,A2,0.783410,0.716769,1.000000,0.017343,0.900000,0.961769,1085,850,0.0900,54.53
000378,A3,0.783410,0.716769,1.000000,0.017343,0.900000,0.961769,1085,850,0.1782,93.30
000378,A4,0.776959,0.709611,0.990014,0.017343,0.900000,0.961769,1078,850,0.1761,69.47
000379,Baseline,1.000000,1.000000,1.000000,0.000000,0.955249,0.955249,990,990,0.0900,31.23
000379,A1,1.000000,1.000000,1.000000,0.000000,0.955249,0.955249,990,990,0.1785,59.50
000379,A2,0.813476,0.729073,1.000000,0.016928,0.900000,0.955249,1217,990,0.0900,56.59
000379,A3,0.813476,0.729073,1.000000,0.016928,0.900000,0.955249,1217,990,0.1785,84.47
000379,A4,0.811011,0.726373,0.996296,0.016928,0.900000,0.955249,1214,990,0.1741,69.79
000380,Baseline,1.000000,1.000000,1.000000,0.000000,0.996243,0.996243,1128,1128,0.0900,21.50
000380,A1,1.000000,1.000000,1.000000,0.000000,0.996243,0.996243,1128,1128,0.1786,63.60
000380,A2,0.877138,0.807464,1.000000,0.011905,0.900000,0.996243,1286,1128,0.0900,60.44
000380,A3,0.877138,0.807464,1.000000,0.011905,0.900000,0.996243,1286,1128,0.1786,148.04
000380,A4,0.854588,0.782867,0.969538,0.011905,0.900000,0.996243,1257,1128,0.1715,122.80
000381,Baseline,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1130,1130,0.0900,25.15
000381,A1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1130,1130,0.1761,59.16
000381,A2,0.865900,0.810158,1.000000,0.013188,0.950000,1.000000,1305,1130,0.0900,52.71
000381,A3,0.865900,0.810158,1.000000,0.013188,0.950000,1.000000,1305,1130,0.1761,86.00
000381,A4,0.841379,0.783514,0.967112,0.013188,0.950000,1.000000,1273,1130,0.0898,68.08
000382,Baseline,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1149,1149,0.0900,40.72
000382,A1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1149,1149,0.0860,128.62
000382,A2,0.858744,0.811183,1.000000,0.014263,0.950000,1.000000,1338,1149,0.0900,91.07
000382,A3,0.858744,0.811183,1.000000,0.014263,0.950000,1.000000,1338,1149,0.0860,150.90
000382,A4,0.836323,0.786872,0.970030,0.014263,0.950000,1.000000,1308,1149,0.0916,103.93
000383,Baseline,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1222,1222,0.0900,30.55
000383,A1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1222,1222,0.0864,86.79
000383,A2,0.925758,0.872533,1.000000,0.007437,0.950000,1.000000,1320,1222,0.0900,69.23
000383,A3,0.925758,0.872533,1.000000,0.007437,0.950000,1.000000,1320,1222,0.0864,119.41
000383,A4,0.909848,0.855263,0.980207,0.007437,0.950000,1.000000,1299,1222,0.0911,83.09
000384,Baseline,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1194,1194,0.0900,31.68
000384,A1,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1194,1194,0.0896,102.13
000384,A2,0.887073,0.832528,1.000000,0.011510,0.950000,1.000000,1346,1194,0.0900,63.08
