frame,experiment,iou,lethal_iou,detection_rate,false_positive_rate,clearance_pred_m,clearance_gt_m,occupied_cells_pred,occupied_cells_gt,inflation_radius_m,timing_ms
00565,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,144,144,0.1800,66.17
00565,A2,0.517986,0.429907,1.000000,0.009400,0.250000,0.250000,278,144,0.0900,98.92
00565,A3,0.517986,0.429907,1.000000,0.009400,0.250000,0.250000,278,144,0.1800,141.50
00565,A4,0.471223,0.369159,0.858696,0.009400,0.300000,0.250000,265,144,0.1800,129.65
00570,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,155,155,0.0900,18.12
00570,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,155,155,0.1800,59.25
00570,A2,0.490506,0.387097,1.000000,0.011302,0.250000,0.250000,316,155,0.0900,89.98
00570,A3,0.490506,0.387097,1.000000,0.011302,0.250000,0.250000,316,155,0.1800,129.96
00570,A4,0.446203,0.330645,0.854167,0.011302,0.250000,0.250000,302,155,0.1800,125.97
00575,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,152,152,0.0900,18.61
00575,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,152,152,0.1800,59.60
00575,A2,0.411924,0.291525,1.000000,0.015230,0.250000,0.250000,369,152,0.0900,92.43
00575,A3,0.411924,0.291525,1.000000,0.015230,0.250000,0.250000,369,152,0.1800,134.33
00575,A4,0.373984,0.244068,0.837209,0.015230,0.300000,0.250000,355,152,0.1800,129.13
00580,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,161,161,0.0900,19.73
00580,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,161,161,0.1800,60.54
00580,A2,0.387952,0.264095,1.000000,0.017838,0.250000,0.250000,415,161,0.0900,97.97
00580,A3,0.387952,0.264095,1.000000,0.017838,0.250000,0.250000,415,161,0.1800,139.90
00580,A4,0.349398,0.216617,0.820225,0.017838,0.350000,0.250000,399,161,0.1800,131.59
00585,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,170,170,0.0900,17.73
00585,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,170,170,0.1800,59.43
00585,A2,0.346939,0.231920,1.000000,0.022488,0.250000,0.250000,490,170,0.0900,94.39
00585,A3,0.346939,0.231920,1.000000,0.022488,0.250000,0.250000,490,170,0.1800,132.82
00585,A4,0.324490,0.204489,0.881720,0.022488,0.304138,0.250000,479,170,0.1800,128.91
00590,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,184,184,0.0900,18.20
00590,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,184,184,0.1800,56.82
00590,A2,0.336380,0.224176,1.000000,0.025535,0.250000,0.250000,547,184,0.0900,88.82
00590,A3,0.336380,0.224176,1.000000,0.025535,0.250000,0.250000,547,184,0.1800,127.23
00590,A4,0.290676,0.169231,0.754902,0.025535,0.364005,0.250000,522,184,0.1800,135.37
00595,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,198,198,0.0900,17.13
00595,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,198,198,0.1800,57.07
00595,A2,0.320388,0.215800,1.000000,0.029573,0.250000,0.250000,618,198,0.0900,88.57
00595,A3,0.320388,0.215800,1.000000,0.029573,0.250000,0.250000,618,198,0.1800,129.04
00595,A4,0.299353,0.192678,0.892857,0.029573,0.300000,0.250000,605,198,0.1800,127.04
00600,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,204,204,0.0900,17.14
00600,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,204,204,0.1800,56.25
00600,A2,0.323296,0.208255,1.000000,0.030079,0.250000,0.250000,631,204,0.0900,88.28
00600,A3,0.323296,0.208255,1.000000,0.030079,0.250000,0.250000,631,204,0.1800,129.18
00600,A4,0.286846,0.168856,0.810811,0.030079,0.250000,0.250000,608,204,0.1800,122.67
00605,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,210,210,0.0900,16.50
00605,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,210,210,0.1800,56.41
00605,A2,0.334928,0.218868,1.000000,0.029387,0.250000,0.250000,627,210,0.0900,86.46
00605,A3,0.334928,0.218868,1.000000,0.029387,0.250000,0.250000,627,210,0.1800,126.27
00605,A4,0.293461,0.175472,0.801724,0.029387,0.250000,0.250000,601,210,0.1800,122.12
00610,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,211,211,0.0900,17.79
00610,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,211,211,0.1800,56.58
00610,A2,0.338141,0.220114,1.000000,0.029107,0.250000,0.250000,624,211,0.0900,89.97
00610,A3,0.338141,0.220114,1.000000,0.029107,0.250000,0.250000,624,211,0.1800,128.43
00610,A4,0.285256,0.165085,0.750000,0.029107,0.250000,0.250000,591,211,0.1800,131.93
00615,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,220,220,0.0900,21.09
00615,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,220,220,0.1800,70.75
00615,A2,0.343750,0.228625,1.000000,0.029619,0.250000,0.250000,640,220,0.0900,101.46
00615,A3,0.343750,0.228625,1.000000,0.029619,0.250000,0.250000,640,220,0.1800,149.55
00615,A4,0.271875,0.165428,0.723577,0.029619,0.250000,0.250000,594,220,0.1800,143.99
00620,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,234,234,0.0900,19.67
00620,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,234,234,0.1800,57.16
00620,A2,0.355623,0.242754,1.000000,0.029931,0.250000,0.250000,658,234,0.0900,93.36
00620,A3,0.355623,0.242754,1.000000,0.029931,0.250000,0.250000,658,234,0.1800,130.67
00620,A4,0.255319,0.153986,0.634328,0.029931,0.250000,0.250000,592,234,0.1800,123.97
00625,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,267,267,0.0900,17.20
00625,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,267,267,0.1800,54.24
00625,A2,0.367263,0.253378,1.000000,0.032548,0.250000,0.250000,727,267,0.0900,86.58
00625,A3,0.367263,0.253378,1.000000,0.032548,0.250000,0.250000,727,267,0.1800,124.17
00625,A4,0.253095,0.158784,0.626667,0.032548,0.300000,0.250000,644,267,0.1800,118.86
00630,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,274,274,0.0900,17.79
00630,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,274,274,0.1639,97.28
00630,A2,0.363395,0.251200,1.000000,0.033980,0.250000,0.250000,754,274,0.0900,94.83
00630,A3,0.363395,0.251200,1.000000,0.033980,0.250000,0.250000,754,274,0.1639,189.15
00630,A4,0.246684,0.152000,0.605096,0.033980,0.250000,0.250000,666,274,0.1800,155.32
00635,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,305,305,0.0900,21.60
00635,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,305,305,0.1572,63.53
00635,A2,0.368803,0.253991,1.000000,0.037034,0.250000,0.250000,827,305,0.0900,99.90
00635,A3,0.368803,0.253991,1.000000,0.037034,0.250000,0.250000,827,305,0.1572,137.62
00635,A4,0.269649,0.169811,0.668571,0.037034,0.250000,0.250000,745,305,0.1800,128.34
00640,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,330,330,0.0900,16.66
00640,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,330,330,0.1652,59.50
00640,A2,0.358306,0.249037,1.000000,0.042004,0.200000,0.250000,921,330,0.0900,90.63
00640,A3,0.358306,0.249037,1.000000,0.042004,0.200000,0.250000,921,330,0.1652,141.40
00640,A4,0.273616,0.165597,0.664948,0.042004,0.200000,0.250000,843,330,0.1800,132.81
00645,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,315,315,0.0900,18.88
00645,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,315,315,0.1663,66.88
00645,A2,0.365006,0.259467,1.000000,0.038907,0.200000,0.250000,863,315,0.0900,95.55
00645,A3,0.365006,0.259467,1.000000,0.038907,0.200000,0.250000,863,315,0.1663,141.78
00645,A4,0.263036,0.179523,0.691892,0.038907,0.200000,0.250000,775,315,0.1800,131.75
00650,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,320,320,0.0900,17.03
00650,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,320,320,0.1677,53.87
00650,A2,0.357542,0.266304,1.000000,0.040838,0.200000,0.250000,895,320,0.0900,91.33
00650,A3,0.357542,0.266304,1.000000,0.040838,0.200000,0.250000,895,320,0.1677,129.76
00650,A4,0.241341,0.168478,0.632653,0.040838,0.200000,0.250000,791,320,0.1800,125.81
00655,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,322,322,0.0900,18.58
00655,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,322,322,0.1629,56.94
00655,A2,0.304636,0.220970,1.000000,0.052209,0.200000,0.250000,1057,322,0.0900,87.68
00655,A3,0.304636,0.220970,1.000000,0.052209,0.200000,0.250000,1057,322,0.1629,126.54
00655,A4,0.216651,0.146561,0.663265,0.052209,0.200000,0.250000,964,322,0.1800,120.11
00660,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,327,327,0.0900,22.31
00660,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,327,327,0.1653,67.13
00660,A2,0.306754,0.228031,1.000000,0.052512,0.200000,0.250000,1066,327,0.0900,102.39
00660,A3,0.306754,0.228031,1.000000,0.052512,0.200000,0.250000,1066,327,0.1653,148.09
00660,A4,0.224203,0.161290,0.707317,0.052512,0.200000,0.250000,978,327,0.1800,143.27
00665,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,321,321,0.0900,18.41
00665,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,321,321,0.1654,56.58
00665,A2,0.306006,0.232532,1.000000,0.051708,0.200000,0.250000,1049,321,0.0900,88.64
00665,A3,0.306006,0.232532,1.000000,0.051708,0.200000,0.250000,1049,321,0.1654,125.32
00665,A4,0.204957,0.150057,0.645320,0.051708,0.200000,0.250000,943,321,0.1800,120.74
00670,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,333,333,0.0900,18.67
00670,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,333,333,0.1674,56.60
00670,A2,0.306630,0.220879,1.000000,0.053530,0.200000,0.250000,1086,333,0.0900,90.55
00670,A3,0.306630,0.220879,1.000000,0.053530,0.200000,0.250000,1086,333,0.1674,127.96
00670,A4,0.209945,0.142857,0.646766,0.053530,0.200000,0.250000,981,333,0.1800,124.71
00675,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,331,331,0.0900,18.39
00675,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,331,331,0.1675,56.67
00675,A2,0.298198,0.212766,1.000000,0.055370,0.200000,0.250000,1110,331,0.0900,90.25
00675,A3,0.298198,0.212766,1.000000,0.055370,0.200000,0.250000,1110,331,0.1675,128.61
00675,A4,0.210811,0.143617,0.675000,0.055370,0.200000,0.250000,1013,331,0.1800,122.59
00680,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,329,329,0.0900,19.35
00680,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,329,329,0.1695,59.73
00680,A2,0.300457,0.209503,1.000000,0.054438,0.200000,0.250000,1095,329,0.0900,100.70
00680,A3,0.300457,0.209503,1.000000,0.054438,0.200000,0.250000,1095,329,0.1695,148.52
00680,A4,0.215525,0.143629,0.685567,0.054438,0.200000,0.250000,1002,329,0.1800,139.17
00685,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,306,306,0.0900,18.29
00685,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,306,306,0.1716,58.14
00685,A2,0.296799,0.210767,1.000000,0.051440,0.200000,0.250000,1031,306,0.0900,87.82
00685,A3,0.296799,0.210767,1.000000,0.051440,0.200000,0.250000,1031,306,0.1716,125.91
00685,A4,0.213385,0.140893,0.668478,0.051440,0.200000,0.250000,945,306,0.1800,119.63
00690,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,287,287,0.0900,23.00
00690,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,287,287,0.1729,69.04
00690,A2,0.296488,0.217016,1.000000,0.048253,0.200000,0.250000,968,287,0.0900,101.07
00690,A3,0.296488,0.217016,1.000000,0.048253,0.200000,0.250000,968,287,0.1729,145.90
00690,A4,0.213843,0.145499,0.670455,0.048253,0.200000,0.250000,888,287,0.1800,129.86
00695,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,264,264,0.0900,16.84
00695,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,264,264,0.1736,49.84
00695,A2,0.280851,0.213654,1.000000,0.047821,0.200000,0.250000,940,264,0.0900,81.48
00695,A3,0.280851,0.213654,1.000000,0.047821,0.200000,0.250000,940,264,0.1736,120.72
00695,A4,0.210638,0.149178,0.698225,0.047821,0.200000,0.250000,874,264,0.1800,112.69
00700,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,279,279,0.0900,18.49
00700,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,279,279,0.1739,60.38
00700,A2,0.290323,0.212346,1.000000,0.048297,0.200000,0.250000,961,279,0.0900,91.56
00700,A3,0.290323,0.212346,1.000000,0.048297,0.200000,0.250000,961,279,0.1739,133.98
00700,A4,0.222685,0.150617,0.709302,0.048297,0.200000,0.250000,896,279,0.1800,127.99
00705,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,278,278,0.0900,18.41
00705,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,278,278,0.1731,56.93
00705,A2,0.292632,0.208071,1.000000,0.047585,0.200000,0.250000,950,278,0.0900,96.81
00705,A3,0.292632,0.208071,1.000000,0.047585,0.200000,0.250000,950,278,0.1731,136.48
00705,A4,0.215789,0.141236,0.678788,0.047585,0.200000,0.250000,877,278,0.1800,128.00
00710,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,293,293,0.0900,17.86
00710,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,293,293,0.1729,56.02
00710,A2,0.300205,0.217497,1.000000,0.048416,0.200000,0.250000,976,293,0.0900,91.89
00710,A3,0.300205,0.217497,1.000000,0.048416,0.200000,0.250000,976,293,0.1729,129.39
00710,A4,0.225410,0.151883,0.698324,0.048416,0.200000,0.250000,903,293,0.1800,123.64
00715,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,311,311,0.0900,17.66
00715,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,311,311,0.1724,64.66
00715,A2,0.317347,0.222494,1.000000,0.047484,0.200000,0.250000,980,311,0.0900,94.05
00715,A3,0.317347,0.222494,1.000000,0.047484,0.200000,0.250000,980,311,0.1724,141.33
00715,A4,0.225510,0.147922,0.664835,0.047484,0.200000,0.250000,890,311,0.1800,140.45
00720,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,324,324,0.0900,21.52
00720,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,324,324,0.1720,68.37
00720,A2,0.317647,0.221564,1.000000,0.049446,0.200000,0.250000,1020,324,0.0900,108.67
00720,A3,0.317647,0.221564,1.000000,0.049446,0.200000,0.250000,1020,324,0.1720,153.49
00720,A4,0.209804,0.143365,0.647059,0.049446,0.200000,0.250000,910,324,0.1800,149.57
00725,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,333,333,0.0900,19.92
00725,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,333,333,0.1700,56.38
00725,A2,0.316239,0.218468,1.000000,0.051184,0.200000,0.250000,1053,333,0.0900,93.33
00725,A3,0.316239,0.218468,1.000000,0.051184,0.200000,0.250000,1053,333,0.1700,129.65
00725,A4,0.227920,0.146396,0.670103,0.051184,0.200000,0.250000,960,333,0.1800,124.24
00730,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,331,331,0.0900,18.55
00730,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,331,331,0.1687,55.20
00730,A2,0.291373,0.205366,1.000000,0.057218,0.200000,0.250000,1136,331,0.0900,89.03
00730,A3,0.291373,0.205366,1.000000,0.057218,0.200000,0.250000,1136,331,0.1687,125.34
00730,A4,0.204225,0.135191,0.658291,0.057218,0.200000,0.250000,1037,331,0.1800,120.27
00735,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,342,342,0.0900,16.89
00735,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,342,342,0.1674,54.86
00735,A2,0.294574,0.209419,1.000000,0.058259,0.200000,0.250000,1161,342,0.0900,90.39
00735,A3,0.294574,0.209419,1.000000,0.058259,0.200000,0.250000,1161,342,0.1674,138.12
00735,A4,0.213609,0.142285,0.679426,0.058259,0.200000,0.250000,1067,342,0.1800,127.00
00740,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,334,334,0.0900,17.50
00740,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,334,334,0.1643,58.53
00740,A2,0.268273,0.201123,1.000000,0.064766,0.200000,0.250000,1245,334,0.0900,104.51
00740,A3,0.268273,0.201123,1.000000,0.064766,0.200000,0.250000,1245,334,0.1643,143.38
00740,A4,0.188755,0.137512,0.683721,0.064766,0.200000,0.250000,1146,334,0.1800,142.59
00745,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,346,346,0.0900,16.94
00745,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,346,346,0.1629,55.60
00745,A2,0.247496,0.180791,1.000000,0.074854,0.200000,0.250000,1398,346,0.0900,83.81
00745,A3,0.247496,0.180791,1.000000,0.074854,0.200000,0.250000,1398,346,0.1629,121.08
00745,A4,0.194564,0.135593,0.750000,0.074854,0.200000,0.250000,1324,346,0.1800,123.52
00750,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,351,351,0.0900,17.52
00750,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,351,351,0.1623,50.89
00750,A2,0.244259,0.176150,1.000000,0.077301,0.200000,0.250000,1437,351,0.0900,88.09
00750,A3,0.244259,0.176150,1.000000,0.077301,0.200000,0.250000,1437,351,0.1623,120.56
00750,A4,0.196242,0.134061,0.761062,0.077301,0.200000,0.250000,1368,351,0.1800,114.53
00755,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,340,340,0.0900,15.82
00755,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,340,340,0.1632,53.66
00755,A2,0.256604,0.188153,1.000000,0.070057,0.200000,0.250000,1325,340,0.0900,75.68
00755,A3,0.256604,0.188153,1.000000,0.070057,0.200000,0.250000,1325,340,0.1632,112.07
00755,A4,0.192453,0.135017,0.717593,0.070057,0.200000,0.250000,1240,340,0.1800,105.47
00760,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,321,321,0.0900,16.39
00760,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,321,321,0.1611,49.15
00760,A2,0.254560,0.183824,1.000000,0.066766,0.200000,0.250000,1261,321,0.0900,82.65
00760,A3,0.254560,0.183824,1.000000,0.066766,0.200000,0.250000,1261,321,0.1611,113.88
00760,A4,0.187153,0.128676,0.700000,0.066766,0.200000,0.250000,1176,321,0.1800,108.85
00765,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,335,335,0.0900,16.34
00765,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,335,335,0.1596,47.49
00765,A2,0.270161,0.193727,1.000000,0.064344,0.200000,0.250000,1240,335,0.0900,75.58
00765,A3,0.270161,0.193727,1.000000,0.064344,0.200000,0.250000,1240,335,0.1596,107.51
00765,A4,0.209677,0.138376,0.714286,0.064344,0.200000,0.250000,1165,335,0.1800,105.62
00770,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,340,340,0.0900,15.96
00770,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,340,340,0.1596,47.64
00770,A2,0.284043,0.200000,1.000000,0.060953,0.200000,0.250000,1197,340,0.0900,78.82
00770,A3,0.284043,0.200000,1.000000,0.060953,0.200000,0.250000,1197,340,0.1596,117.19
00770,A4,0.220551,0.139423,0.697115,0.060953,0.200000,0.250000,1121,340,0.1800,115.09
00775,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,343,343,0.0900,16.26
00775,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,343,343,0.1583,53.68
00775,A2,0.283940,0.199427,1.000000,0.061535,0.200000,0.250000,1208,343,0.0900,86.92
00775,A3,0.283940,0.199427,1.000000,0.061535,0.200000,0.250000,1208,343,0.1583,122.38
00775,A4,0.217715,0.139313,0.698565,0.061535,0.200000,0.250000,1128,343,0.1800,115.30
00780,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,350,350,0.0900,15.54
00780,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,350,350,0.1588,55.17
00780,A2,0.328638,0.241223,1.000000,0.050890,0.200000,0.250000,1065,350,0.0900,86.67
00780,A3,0.328638,0.241223,1.000000,0.050890,0.200000,0.250000,1065,350,0.1588,120.87
00780,A4,0.221596,0.152888,0.633803,0.050890,0.200000,0.250000,951,350,0.1800,114.53
00785,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,353,353,0.0900,16.97
00785,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,353,353,0.1586,50.33
00785,A2,0.314337,0.222809,1.000000,0.054816,0.200000,0.250000,1123,353,0.0900,78.98
00785,A3,0.314337,0.222809,1.000000,0.054816,0.200000,0.250000,1123,353,0.1586,112.44
00785,A4,0.222618,0.146779,0.658768,0.054816,0.200000,0.250000,1020,353,0.1800,107.79
00790,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,337,337,0.0900,15.78
00790,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,337,337,0.1569,49.02
00790,A2,0.291019,0.208163,1.000000,0.058380,0.200000,0.250000,1158,337,0.0900,82.33
00790,A3,0.291019,0.208163,1.000000,0.058380,0.200000,0.250000,1158,337,0.1569,114.31
00790,A4,0.202936,0.137755,0.661765,0.058380,0.200000,0.250000,1056,337,0.1800,109.66
00795,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,355,355,0.0900,16.97
00795,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,355,355,0.1557,52.21
00795,A2,0.295341,0.208984,1.000000,0.060306,0.200000,0.250000,1202,355,0.0900,94.26
00795,A3,0.295341,0.208984,1.000000,0.060306,0.200000,0.250000,1202,355,0.1557,131.59
00795,A4,0.212978,0.143555,0.686916,0.060306,0.200000,0.250000,1103,355,0.1800,130.88
00800,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,360,360,0.0900,14.96
00800,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,360,360,0.1570,52.89
00800,A2,0.279720,0.192920,1.000000,0.066026,0.250000,0.250000,1287,360,0.0900,86.07
00800,A3,0.279720,0.192920,1.000000,0.066026,0.250000,0.250000,1287,360,0.1570,124.26
00800,A4,0.217560,0.136283,0.706422,0.066026,0.250000,0.250000,1207,360,0.1800,123.76
00805,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,365,365,0.0900,15.42
00805,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,365,365,0.1574,54.41
00805,A2,0.282071,0.202317,1.000000,0.066192,0.200000,0.250000,1294,365,0.0900,79.16
00805,A3,0.282071,0.202317,1.000000,0.066192,0.200000,0.250000,1294,365,0.1574,116.82
00805,A4,0.197063,0.132799,0.656388,0.066192,0.200000,0.250000,1184,365,0.1800,115.61
00810,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,364,364,0.0900,15.03
00810,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,364,364,0.1800,47.35
00810,A2,0.264727,0.188834,1.000000,0.072029,0.200000,0.250000,1375,364,0.0900,78.61
00810,A3,0.264727,0.188834,1.000000,0.072029,0.200000,0.250000,1375,364,0.1800,110.28
00810,A4,0.197091,0.129721,0.686957,0.072029,0.200000,0.250000,1282,364,0.1800,106.13
00815,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,362,362,0.0900,16.18
00815,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,362,362,0.1800,48.15
00815,A2,0.266962,0.195929,1.000000,0.070808,0.200000,0.250000,1356,362,0.0900,85.79
00815,A3,0.266962,0.195929,1.000000,0.070808,0.200000,0.250000,1356,362,0.1800,118.30
00815,A4,0.185841,0.130619,0.666667,0.070808,0.200000,0.250000,1246,362,0.1800,116.24
00820,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,369,369,0.0900,15.77
00820,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,369,369,0.1800,50.98
00820,A2,0.262074,0.188406,1.000000,0.074050,0.200000,0.250000,1408,369,0.0900,83.17
00820,A3,0.262074,0.188406,1.000000,0.074050,0.200000,0.250000,1408,369,0.1800,122.29
00820,A4,0.191761,0.130435,0.692308,0.074050,0.200000,0.250000,1309,369,0.1800,114.89
00825,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,368,368,0.0900,16.25
00825,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,368,368,0.1800,47.68
00825,A2,0.249322,0.184816,1.000000,0.078962,0.200000,0.250000,1476,368,0.0900,81.81
00825,A3,0.249322,0.184816,1.000000,0.078962,0.200000,0.250000,1476,368,0.1800,115.25
00825,A4,0.174797,0.126534,0.684647,0.078962,0.200000,0.250000,1366,368,0.1800,108.11
00830,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,391,391,0.0900,15.82
00830,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,391,391,0.1800,51.18
00830,A2,0.244681,0.183746,1.000000,0.086159,0.200000,0.250000,1598,391,0.0900,80.45
00830,A3,0.244681,0.183746,1.000000,0.086159,0.200000,0.250000,1598,391,0.1800,112.36
00830,A4,0.173342,0.130742,0.711538,0.086159,0.200000,0.250000,1484,391,0.1800,107.72
00835,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,406,406,0.0900,15.52
00835,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,406,406,0.1800,46.34
00835,A2,0.253433,0.196162,1.000000,0.085465,0.150000,0.250000,1602,406,0.0900,74.79
00835,A3,0.253433,0.196162,1.000000,0.085465,0.150000,0.250000,1602,406,0.1800,110.84
00835,A4,0.172909,0.138593,0.706522,0.085465,0.150000,0.250000,1473,406,0.1800,112.67
00840,Baseline,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,407,407,0.0900,16.65
00840,A1,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,407,407,0.1800,55.44
00840,A2,0.269358,0.214011,1.000000,0.078897,0.150000,0.250000,1511,407,0.0900,90.88
00840,A3,0.269358,0.214011,1.000000,0.078897,0.150000,0.250000,1511,407,0.1800,122.76
00840,A4,0.174719,0.154734,0.723022,0.078897,0.150000,0.250000,1368,407,0.1800,117.57
